"UTCDateTime","Temperature"
2015-06-03 17:19:59,24.1558
2015-06-03 17:24:59,24.2445
2015-06-03 17:29:59,24.2846
2015-06-03 17:34:59,24.2834
2015-06-03 17:39:59,24.2988
2015-06-03 17:44:59,24.3088
2015-06-03 17:49:59,24.3216
2015-06-03 17:54:59,24.3252
2015-06-03 17:59:59,24.3369
2015-06-03 18:04:59,24.3621
2015-06-03 18:09:59,24.3664
2015-06-03 18:14:59,24.3613
2015-06-03 18:19:59,24.368
2015-06-03 18:24:59,24.3705
2015-06-03 18:29:59,24.372
2015-06-03 18:34:59,24.3802
2015-06-03 18:39:59,24.3793
2015-06-03 18:44:59,24.3847
2015-06-03 18:49:59,24.3989
2015-06-03 18:54:59,24.3824
2015-06-03 18:59:59,24.3545
2015-06-03 19:04:59,24.3668
2015-06-03 19:09:59,24.3863
2015-06-03 19:14:59,24.3857
2015-06-03 19:19:59,24.3921
2015-06-03 19:24:59,24.385
2015-06-03 19:29:59,24.3935
2015-06-03 19:34:59,24.3753
2015-06-03 19:39:59,24.3835
2015-06-03 19:44:59,24.2988
2015-06-03 19:49:59,24.2594
2015-06-03 19:54:59,24.2164
2015-06-03 19:59:59,24.2452
2015-06-03 20:04:59,24.4722
2015-06-03 20:09:59,24.4045
2015-06-03 20:14:59,24.3424
2015-06-03 20:19:59,24.3611
2015-06-03 20:24:59,24.3478
2015-06-03 20:29:59,24.4027
2015-06-03 20:34:59,24.3847
2015-06-03 20:39:59,24.4262
2015-06-03 20:44:59,24.4482
2015-06-03 20:49:59,24.4336
2015-06-03 20:54:59,24.4361
2015-06-03 20:59:59,24.6216
2015-06-03 21:04:59,24.6719
2015-06-03 21:09:59,24.5397
2015-06-03 21:14:59,24.6328
2015-06-03 21:19:59,24.5211
2015-06-03 21:24:59,24.5733
2015-06-03 21:29:59,24.5576
2015-06-03 21:34:59,24.8938
2015-06-03 21:39:59,25.4347
2015-06-03 21:44:59,25.041
2015-06-03 21:49:59,24.6444
2015-06-03 21:54:59,24.7787
2015-06-03 21:59:59,25.5826
2015-06-03 22:04:59,25.5393
2015-06-03 22:09:59,25.036
2015-06-03 22:14:59,25.1195
2015-06-03 22:19:59,25.5891
2015-06-03 22:24:59,25.7123
2015-06-03 22:29:59,25.6658
2015-06-03 22:34:59,25.4932
2015-06-03 22:39:59,25.7317
2015-06-03 22:44:59,25.8689
2015-06-03 22:49:59,25.7724
2015-06-03 22:54:59,25.0102
2015-06-03 22:59:59,25.705
2015-06-03 23:04:59,25.7924
2015-06-03 23:09:59,25.719
2015-06-03 23:14:59,25.5771
2015-06-03 23:19:59,25.3953
2015-06-03 23:24:59,25.1463
2015-06-03 23:29:59,25.5258
2015-06-03 23:34:59,25.833
2015-06-03 23:39:59,25.8444
2015-06-03 23:44:59,25.0721
2015-06-03 23:49:59,24.8481
2015-06-03 23:54:59,25.4324
2015-06-03 23:59:59,25.7644
2015-06-04 00:04:59,25.8248
2015-06-04 00:09:59,25.2675
2015-06-04 00:14:59,25.4117
2015-06-04 00:19:59,25.7639
2015-06-04 00:24:59,25.835
2015-06-04 00:29:59,25.7579
2015-06-04 00:34:59,25.8287
2015-06-04 00:39:59,25.8857
2015-06-04 00:44:59,25.9214
2015-06-04 00:49:59,25.9113
2015-06-04 00:54:59,25.9253
2015-06-04 00:59:59,26.0024
2015-06-04 01:04:59,26.0534
2015-06-04 01:09:59,25.9654
2015-06-04 01:14:59,26.0504
2015-06-04 01:19:59,26.1052
2015-06-04 01:24:59,26.1135
2015-06-04 01:29:59,26.1039
2015-06-04 01:34:59,26.102
2015-06-04 01:39:59,25.9365
2015-06-04 01:44:59,26.0574
2015-06-04 01:49:59,26.133
2015-06-04 01:54:59,26.1124
2015-06-04 01:59:59,26.0652
2015-06-04 02:04:59,25.5495
2015-06-04 02:09:59,25.3781
2015-06-04 02:14:59,26.004
2015-06-04 02:19:59,26.0215
2015-06-04 02:24:59,25.3943
2015-06-04 02:29:59,25.2616
2015-06-04 02:34:59,25.9221
2015-06-04 02:39:59,25.9718
2015-06-04 02:44:59,25.4748
2015-06-04 02:49:59,25.3207
2015-06-04 02:54:59,25.2976
2015-06-04 02:59:59,25.1895
2015-06-04 03:04:59,25.2319
2015-06-04 03:09:59,25.1818
2015-06-04 03:14:59,24.9825
2015-06-04 03:19:59,24.9688
2015-06-04 03:24:59,24.9558
2015-06-04 03:29:59,24.9342
2015-06-04 03:34:59,24.9219
2015-06-04 03:39:59,24.9036
2015-06-04 03:44:59,24.8666
2015-06-04 03:49:59,24.8491
2015-06-04 03:54:59,24.8716
2015-06-04 03:59:59,24.9294
2015-06-04 04:04:59,24.943
2015-06-04 04:09:59,24.9802
2015-06-04 04:14:59,25.0136
2015-06-04 04:19:59,25.0972
2015-06-04 04:24:59,25.109
2015-06-04 04:29:59,25.1377
2015-06-04 04:34:59,25.1529
2015-06-04 04:39:59,25.1147
2015-06-04 04:44:59,25.1677
2015-06-04 04:49:59,25.2077
2015-06-04 04:54:59,25.2299
2015-06-04 04:59:59,25.1237
2015-06-04 05:04:59,25.0933
2015-06-04 05:09:59,25.0817
2015-06-04 05:14:59,25.0925
2015-06-04 05:19:59,24.9659
2015-06-04 05:24:59,25.2958
2015-06-04 05:29:59,25.4848
2015-06-04 05:34:59,25.585
2015-06-04 05:39:59,25.1783
2015-06-04 05:44:59,25.8101
2015-06-04 05:49:59,25.8268
2015-06-04 05:54:59,25.8879
2015-06-04 05:59:59,25.5305
2015-06-04 06:04:59,25.5192
2015-06-04 06:09:59,25.8261
2015-06-04 06:14:59,26.0436
2015-06-04 06:19:59,25.6895
2015-06-04 06:24:59,25.6146
2015-06-04 06:29:59,25.0309
2015-06-04 06:34:59,26.2248
2015-06-04 06:39:59,26.0989
2015-06-04 06:44:59,25.2561
2015-06-04 06:49:59,25.291
