"UTCDateTime","Temperature"
2015-06-02 21:49:59,27.6079
2015-06-02 21:54:59,27.6983
2015-06-02 21:59:59,27.7155
2015-06-02 22:04:59,27.7276
2015-06-02 22:09:59,27.7323
2015-06-02 22:14:59,27.7456
2015-06-02 22:19:59,27.746
2015-06-02 22:24:59,27.7357
2015-06-02 22:29:59,27.7377
2015-06-02 22:34:59,27.7424
2015-06-02 22:39:59,27.7071
2015-06-02 22:44:59,27.7074
2015-06-02 22:49:59,27.7262
2015-06-02 22:54:59,27.7387
2015-06-02 22:59:59,27.7303
2015-06-02 23:04:59,27.73
2015-06-02 23:09:59,27.7178
2015-06-02 23:14:59,27.7276
2015-06-02 23:19:59,27.745
2015-06-02 23:24:59,27.7668
2015-06-02 23:29:59,27.7783
2015-06-02 23:34:59,27.7817
2015-06-02 23:39:59,27.7757
2015-06-02 23:44:59,27.7615
2015-06-02 23:49:59,27.7534
2015-06-02 23:54:59,27.7549
2015-06-02 23:59:59,27.7425
2015-06-03 00:04:59,27.7419
2015-06-03 00:09:59,27.7372
2015-06-03 00:14:59,27.7205
2015-06-03 00:19:59,27.715
2015-06-03 00:24:59,27.7143
2015-06-03 00:29:59,27.7163
2015-06-03 00:34:59,27.7074
2015-06-03 00:39:59,27.6996
2015-06-03 00:44:59,27.6839
2015-06-03 00:49:59,27.6981
2015-06-03 00:54:59,27.7036
2015-06-03 00:59:59,27.7038
2015-06-03 01:04:59,27.6733
2015-06-03 01:09:59,27.6768
2015-06-03 01:14:59,27.7171
2015-06-03 01:19:59,27.7486
2015-06-03 01:24:59,27.7367
2015-06-03 01:29:59,27.7429
2015-06-03 01:34:59,27.7601
2015-06-03 01:39:59,27.7628
2015-06-03 01:44:59,27.7524
2015-06-03 01:49:59,27.7607
2015-06-03 01:54:59,27.7699
2015-06-03 01:59:59,27.7783
2015-06-03 02:04:59,27.798
2015-06-03 02:09:59,27.8105
2015-06-03 02:14:59,27.8111
2015-06-03 02:19:59,27.8121
2015-06-03 02:24:59,27.8259
2015-06-03 02:29:59,27.8321
2015-06-03 02:34:59,27.8127
2015-06-03 02:39:59,27.826
2015-06-03 02:44:59,27.8349
2015-06-03 02:49:59,27.8367
2015-06-03 02:54:59,27.7381
2015-06-03 02:59:59,27.7139
2015-06-03 03:04:59,27.6857
2015-06-03 03:09:59,27.7636
2015-06-03 03:14:59,27.8166
2015-06-03 03:19:59,27.828
2015-06-03 03:24:59,27.8327
2015-06-03 03:29:59,27.8403
2015-06-03 03:34:59,27.8097
2015-06-03 03:39:59,27.7565
2015-06-03 03:44:59,27.8153
2015-06-03 03:49:59,27.8479
2015-06-03 03:54:59,27.859
2015-06-03 03:59:59,27.8659
2015-06-03 04:04:59,27.8649
2015-06-03 04:09:59,27.8621
2015-06-03 04:14:59,27.8552
2015-06-03 04:19:59,27.8017
2015-06-03 04:24:59,27.7959
2015-06-03 04:29:59,27.8307
2015-06-03 04:34:59,27.8442
2015-06-03 04:39:59,27.8455
2015-06-03 04:44:59,27.8495
2015-06-03 04:49:59,27.8514
2015-06-03 04:54:59,27.8329
2015-06-03 04:59:59,27.8402
2015-06-03 05:04:59,27.8355
2015-06-03 05:09:59,27.8327
2015-06-03 05:14:59,27.8317
2015-06-03 05:19:59,27.8281
2015-06-03 05:24:59,27.8226
2015-06-03 05:29:59,27.8256
2015-06-03 05:34:59,27.8348
2015-06-03 05:39:59,27.8409
2015-06-03 05:44:59,27.844
2015-06-03 05:49:59,27.8526
2015-06-03 05:54:59,27.8554
2015-06-03 05:59:59,27.8601
2015-06-03 06:04:59,27.8612
2015-06-03 06:09:59,27.8645
2015-06-03 06:14:59,27.873
2015-06-03 06:19:59,27.8787
2015-06-03 06:24:59,27.8909
